cladeID	nkmers	card	gsize	csize
N1357	21628	2	1976322	3477
N957	16840971	278	1976322	3475
N1142	110531	2	1976324	3480
N1143	127564	3	1976324	3478
N956	238095	5	1976324	3480
N8176	140272	2	1976355	3482
N7792	202125	3	1976357	3483
N7396	291322	4	1976361	3484
N6986	113251	2	1976366	3487
N6987	345871	5	1976366	3485
N9703	188112	2	1976383	3489
N9839	198887	2	1976383	3491
N9704	288126	3	1976385	3492
N9538	475225	5	1976405	3492
N9348	570466	6	1976429	3493
N9112	646118	7	1976456	3494
N9840	167713	2	1976456	3496
N9705	257482	3	1976458	3497
N9539	354469	4	1976464	3498
N9958	191240	2	1976464	3500
N9841	272340	3	1976466	3501
N9706	338839	4	1976472	3502
N9959	162859	2	1976472	3504
N10208	118315	2	1976474	3507
N10325	175660	2	1976474	3509
N10384	160325	2	1976474	3511
N9842	241597	3	1976474	3505
N10326	245858	3	1976476	3512
N10270	419069	5	1976496	3512
N10209	490014	6	1976525	3513
N10143	606271	8	1976645	3513
N10210	145133	2	1976645	3515
N10271	164604	2	1976645	3517
N10385	148989	2	1976645	3519
N10461	92683	2	1976645	3521
N10431	150606	3	1976647	3522
N10386	225137	4	1976653	3523
N10327	364931	6	1976695	3523
N10272	435149	7	1976744	3524
N10211	594286	9	1976883	3524
N10144	738358	11	1977044	3524
N10057	1333506	19	1978412	3524
N10387	187820	2	1978412	3526
N10328	307337	3	1978414	3527
N10273	406791	4	1978419	3528
N10212	521234	5	1978430	3529
N10462	151033	2	1978430	3531
N10432	248505	3	1978432	3532
N10388	335658	4	1978438	3533
N10329	359008	5	1978445	3534
N10274	464119	6	1978463	3535
N10330	167306	2	1978463	3537
N10433	154314	2	1978463	3539
N10463	122657	2	1978463	3541
N10434	162862	3	1978465	3542
N10389	316739	5	1978482	3542
N10487	149317	2	1978482	3544
N10464	243023	3	1978484	3545
N10435	317481	4	1978490	3546
N10390	392804	5	1978498	3547
N10331	709130	10	1978607	3547
N10275	876180	12	1978695	3547
N10213	1337257	18	1978987	3547
N10145	1855094	23	1979433	3547
N10058	1930556	24	1979607	3548
N9960	3245064	43	1982956	3548
N9843	3329943	44	1983085	3549
N9707	3560208	47	1984647	3549
N9540	3888210	51	1986815	3549
N9349	4238832	55	1987400	3549
N9113	4308999	56	1988141	3550
N8851	4951538	63	1989200	3550
N9535	175646	2	1989200	3552
N10055	163543	2	1989202	3561
N9346	284037	3	1989202	3553
N9536	135463	2	1989202	3555
N9701	197314	2	1989202	3557
N9837	180695	2	1989202	3559
N10056	243892	3	1989206	3564
N9957	332871	5	1989227	3564
N9838	404305	6	1989258	3565
N9702	576386	8	1989431	3565
N9537	771081	10	1989691	3565
N9347	905057	12	1989938	3565
N9110	199655	2	1990484	3567
N9111	1186640	15	1990484	3565
N8850	1384439	17	1990849	3567
N8538	6332339	80	1992662	3567
N9345	188558	2	1992662	3569
N9108	82846	2	1992664	3572
N9109	271926	3	1992664	3570
N8849	354260	5	1992673	3572
N8537	429414	6	1992684	3573
N8189	6755554	86	1994019	3573
N8848	155549	2	1994019	3575
N8535	207191	2	1994021	3578
N8536	227890	3	1994021	3576
N8188	435035	5	1994035	3578
N7800	7187846	91	1994862	3578
N9698	211395	2	1994862	3580
N9954	134897	2	1994862	3582
N9835	197842	4	1994872	3584
N9699	249654	5	1994887	3585
N9533	460555	7	1994922	3585
N10139	288707	2	1994954	3588
N9343	593884	8	1994954	3586
N10052	351666	3	1994956	3589
N10053	183228	2	1994962	3592
N10140	146409	2	1994962	3594
N10207	287133	2	1994962	3596
N9955	459887	4	1994962	3590
N10141	372837	3	1994964	3597
N10054	512434	5	1994984	3597
N9956	692430	7	1995075	3597
N9836	1144264	11	1995651	3597
N9700	1250131	12	1995907	3598
N9534	1342431	13	1996058	3599
N9344	1480817	14	1996260	3600
N9107	2068433	22	1997281	3600
N9531	365552	2	1997281	3602
N9697	251337	2	1997281	3604
N9532	361658	3	1997283	3605
N9342	722576	5	1997302	3605
N9106	849539	6	1997329	3606
N8847	2905046	28	1998629	3606
N8534	2998464	29	1998791	3607
N9696	176484	2	1998791	3609
N9528	296742	3	1998793	3610
N9340	389676	4	1998799	3611
N9529	154369	2	1998799	3613
N9530	217916	2	1998799	3615
N9341	371561	4	1998807	3615
N9105	752760	8	1998936	3615
N9695	182033	2	1998936	3617
N9527	257378	3	1998938	3618
N9339	341941	4	1998944	3619
N9104	415545	5	1998957	3620
N8846	1166966	13	1999223	3620
N8533	1227980	14	1999263	3621
N8186	98617	2	2000951	3623
N8187	4205074	43	2000951	3621
N7799	4303314	45	2001111	3623
N7400	11472027	136	2004464	3623
N9103	89866	2	2004464	3625
N8531	243008	2	2004467	3629
N8532	253494	4	2004467	3627
N8184	167741	2	2004478	3631
N8185	496387	6	2004478	3629
N7798	664058	8	2004497	3631
N8182	182234	2	2004497	3635
N8183	151889	2	2004497	3633
N7797	333931	4	2004505	3635
N7399	997633	12	2004553	3635
N6989	12460815	148	2005941	3635
N9693	188818	2	2005941	3637
N9694	179391	2	2005941	3639
N9526	335910	4	2005949	3639
N9338	387358	5	2005963	3640
N9102	485298	6	2005989	3641
N9337	122103	2	2005989	3643
N9101	135843	3	2005991	3644
N8844	619647	9	2006086	3644
N8530	710915	10	2006159	3645
N9525	218633	2	2006159	3647
N9336	311633	3	2006161	3648
N9099	192143	2	2006167	3651
N9100	398880	4	2006167	3649
N8843	590320	6	2006201	3651
N8529	692249	7	2006221	3652
N8181	1402829	17	2006366	3652
N7796	1425426	18	2006396	3653
N9097	330258	2	2006396	3657
N9098	208668	2	2006396	3655
N8842	535879	4	2006404	3657
N8528	656196	5	2006418	3658
N8180	757226	6	2006441	3659
N7795	851040	7	2006464	3660
N7398	2275919	25	2006689	3660
N9095	133111	2	2006689	3664
N9096	140206	2	2006689	3662
N8841	273145	4	2006697	3664
N8526	118626	2	2006710	3667
N8527	329789	5	2006710	3665
N8179	448102	7	2006761	3667
N8525	107696	2	2006761	3669
N8178	178488	3	2006763	3670
N7794	625911	10	2006848	3670
N9094	75752	2	2006848	3672
N8840	100784	3	2006850	3673
N8524	145023	4	2006852	3674
N8177	206179	5	2006857	3675
N7793	260892	6	2006865	3676
N7397	885404	16	2006996	3676
N6988	3160558	41	2007358	3676
N6564	15601631	189	2011198	3676
N6140	16058430	196	2011826	3676
N8839	201105	2	2011826	3678
N8523	201543	3	2011828	3679
N8175	211403	4	2011831	3680
N7791	348329	5	2011836	3681
N8522	215114	2	2011836	3683
N8173	250077	2	2011838	3686
N8174	360301	3	2011838	3684
N7790	610184	5	2011857	3686
N7395	958313	10	2011906	3686
N6985	1090564	11	2011941	3687
N8521	194713	2	2011941	3689
N8172	278800	3	2011943	3690
N7788	232509	2	2011949	3693
N7789	398381	4	2011949	3691
N7394	630788	6	2011967	3693
N8171	188404	2	2011967	3695
N7787	317204	3	2011969	3696
N7393	445086	4	2011975	3697
N6984	1075739	10	2012028	3697
N6562	2166033	21	2012172	3697
N8169	159781	2	2012172	3701
N8170	133458	2	2012172	3699
N7786	291942	4	2012180	3701
N8168	157688	2	2012180	3703
N7785	202856	3	2012182	3704
N7392	494382	7	2012238	3704
N8166	139309	2	2012238	3708
N8167	202916	2	2012238	3706
N7784	341693	4	2012245	3708
N8165	109705	2	2012245	3710
N7783	160118	3	2012247	3711
N7391	501416	7	2012293	3711
N6983	995421	14	2012456	3711
N6561	1088600	15	2012475	3712
N6139	3254378	36	2012659	3712
N5700	19298418	232	2015150	3712
N9692	259886	2	2015150	3714
N9524	381587	3	2015152	3715
N9335	504122	4	2015158	3716
N9093	627959	5	2015172	3717
N8838	703326	6	2015199	3718
N8520	820478	7	2015239	3719
N8164	880778	8	2015273	3720
N8519	122181	2	2015273	3722
N8163	166654	3	2015275	3723
N7781	193936	2	2015352	3725
N7782	1047048	11	2015352	3723
N7389	180206	2	2015448	3727
N7390	1240361	13	2015448	3725
N6982	1420057	15	2015538	3727
N8161	150354	2	2015538	3731
N8162	150003	2	2015538	3729
N7779	112108	2	2015546	3733
N7780	299980	4	2015546	3731
N7388	411976	6	2015565	3733
N8518	78601	2	2015565	3735
N8160	134504	3	2015567	3736
N7778	169674	4	2015573	3737
N7387	230939	5	2015587	3738
N6981	642877	11	2015608	3738
N6559	225425	2	2015741	3740
N6560	2062722	26	2015741	3738
N6138	2288047	28	2015804	3740
N5699	2298173	29	2015807	3741
N5276	21581396	261	2018703	3741
N8517	103491	2	2018703	3743
N8159	115888	3	2018705	3744
N7776	127721	2	2018711	3747
N7777	131704	4	2018711	3745
N7386	259117	6	2018747	3747
N8516	100733	2	2018747	3749
N8158	118087	3	2018749	3750
N7774	165959	2	2018750	3753
N7775	126410	4	2018750	3751
N7385	292318	6	2018763	3753
N6980	551362	12	2018801	3753
N8515	142936	2	2018801	3755
N8157	179864	3	2018803	3756
N7773	191638	4	2018809	3757
N8156	69580	2	2018809	3759
N7772	79412	3	2018810	3760
N7384	271021	7	2018826	3760
N8155	178062	2	2018826	3762
N7383	300460	4	2018828	3764
N7771	277660	3	2018828	3763
N6979	571472	11	2018836	3764
N6558	1122777	23	2018883	3764
N5697	165933	2	2018899	3768
N5698	1206092	25	2018899	3766
N5275	1371964	27	2018938	3768
N4900	22952545	288	2019530	3768
N6977	117518	2	2019530	3772
N6978	230482	2	2019530	3770
N6557	347979	4	2019536	3772
N6135	185169	3	2019540	3775
N6556	132177	2	2019540	3774
N5696	629256	8	2019558	3776
N5274	671079	9	2019560	3777
N5695	156384	2	2019560	3779
N5273	183685	3	2019562	3780
N4899	854665	12	2019599	3780
N4527	23804608	300	2020553	3780
N9519	162387	2	2020553	3782
N9520	167197	2	2020553	3784
N9332	329383	4	2020559	3784
N9091	381444	5	2020568	3785
N9947	207933	2	2020568	3787
N9830	312827	3	2020570	3788
N9687	423426	4	2020576	3789
N9521	539705	5	2020590	3790
N9333	628574	6	2020608	3791
N9688	105758	2	2020608	3793
N9948	215739	2	2020608	3795
N9831	314558	3	2020610	3796
N9689	415976	4	2020616	3797
N10136	145240	2	2020638	3799
N10137	127552	2	2020638	3801
N9522	521536	6	2020638	3797
N10049	272427	4	2020646	3801
N9949	303008	5	2020652	3802
N9832	371582	6	2020670	3803
N9690	438634	7	2020688	3804
N9950	161411	2	2020688	3806
N10050	133559	2	2020690	3809
N9833	239708	3	2020690	3807
N10269	144927	2	2020692	3812
N9951	213248	3	2020692	3810
N10206	215893	3	2020694	3813
N10138	276101	4	2020700	3814
N10051	356354	5	2020713	3815
N9952	463470	6	2020735	3816
N9834	675347	9	2020845	3816
N9691	914577	12	2021019	3816
N9523	1352194	19	2021287	3816
N9334	1868118	25	2021658	3816
N9092	2495847	31	2022089	3816
N8837	2876339	36	2022482	3816
N9330	153231	2	2022482	3818
N9686	139944	2	2022482	3820
N9518	204706	3	2022484	3821
N9331	289585	4	2022490	3822
N9090	442486	6	2022521	3822
N8836	507108	7	2022556	3823
N8514	3382272	43	2023054	3823
N9514	177310	2	2023054	3825
N9825	154984	2	2023054	3827
N9682	199477	3	2023056	3828
N10043	149684	2	2023063	3830
N10131	166325	2	2023063	3832
N10044	246140	3	2023065	3833
N9942	395089	5	2023085	3833
N9826	487620	6	2023106	3834
N9515	781315	10	2023291	3835
N10132	167271	2	2023401	3841
N9328	958265	12	2023401	3835
N9516	137177	2	2023401	3837
N9943	134477	2	2023401	3839
N10045	237208	3	2023403	3842
N9944	322994	4	2023409	3843
N9827	456198	6	2023451	3843
N10133	163089	2	2023499	3848
N9684	545475	7	2023499	3844
N9828	184554	2	2023499	3846
N10046	241815	3	2023501	3849
N9945	331599	4	2023507	3850
N10047	257826	3	2023511	3853
N10135	137958	2	2023511	3855
N10048	218839	3	2023513	3856
N9946	475747	6	2023553	3856
N9829	805855	10	2023768	3856
N9685	989515	12	2023954	3856
N9517	1532381	19	2024634	3856
N9329	1668601	21	2024996	3856
N9088	141132	2	2026459	3858
N9089	2622136	33	2026459	3856
N8835	2761954	35	2026852	3858
N9087	228119	2	2026852	3860
N8834	316424	3	2026854	3861
N8513	3077463	38	2027289	3861
N8154	6452806	81	2030219	3861
N9938	198030	2	2030219	3863
N10126	197523	2	2030221	3866
N10203	177146	2	2030221	3868
N9821	285972	3	2030221	3864
N10127	296162	3	2030223	3869
N10040	493381	5	2030243	3869
N9939	588334	6	2030267	3870
N9822	665004	7	2030298	3871
N10129	194872	2	2030391	3873
N10268	202478	2	2030391	3875
N9680	950416	10	2030391	3871
N10205	246380	3	2030393	3876
N10130	287370	4	2030399	3877
N10042	479244	6	2030432	3877
N9941	587530	7	2030457	3878
N9824	679550	8	2030478	3879
N10204	255400	2	2030515	3881
N10128	386213	3	2030517	3882
N10041	507091	4	2030523	3883
N9940	646616	5	2030535	3884
N9681	1407322	14	2030791	3885
N9513	2356368	24	2031352	3885
N9327	2441833	25	2031513	3886
N10039	146271	2	2031631	3897
N9086	2526565	26	2031631	3887
N9325	194656	2	2031631	3889
N9511	160101	2	2031631	3891
N9819	177377	2	2031631	3893
N9936	200075	2	2031631	3895
N9937	236164	3	2031633	3898
N9820	432464	5	2031653	3898
N9679	609322	7	2031712	3898
N9512	695657	8	2031762	3899
N9326	855448	10	2031861	3899
N9085	1049873	12	2031950	3899
N8833	3574723	38	2032766	3899
N9324	68948	2	2032766	3901
N9084	80603	3	2032768	3902
N8832	94748	4	2032774	3903
N8512	3669125	42	2033016	3903
N9322	165475	2	2033016	3905
N9323	137366	2	2033016	3907
N9083	302612	4	2033024	3907
N8830	155581	2	2033037	3910
N8831	428203	5	2033037	3908
N8511	583305	7	2033085	3910
N8153	4250692	49	2033626	3910
N7770	10690224	130	2038392	3910
N9320	147317	2	2038392	3912
N9509	126123	2	2038392	3914
N9817	107653	2	2038392	3916
N10036	235466	2	2038394	3919
N9677	210585	3	2038394	3917
N10037	169885	2	2038396	3922
N9934	353965	3	2038396	3920
N10124	155584	2	2038417	3924
N10267	108756	2	2038417	3926
N10202	187348	3	2038419	3927
N10125	261539	4	2038425	3928
N10038	416397	6	2038458	3928
N9818	937641	11	2038808	3928
N9678	1008920	12	2038937	3929
N9510	1218814	15	2039155	3929
N9321	1344002	17	2039432	3929
N9082	1490817	19	2039618	3929
N8829	1554909	20	2039743	3930
N9508	132071	2	2039743	3932
N9319	194193	3	2039745	3933
N9081	250618	4	2039751	3934
N9507	144993	2	2039751	3936
N9318	217392	3	2039753	3937
N9080	276055	4	2039759	3938
N8828	525990	8	2039848	3938
N8510	2078681	28	2040634	3938
N9505	177951	2	2040634	3940
N9506	211119	2	2040634	3942
N9316	207058	2	2040642	3944
N9317	387548	4	2040642	3942
N9079	593965	6	2040677	3944
N8509	741372	8	2040748	3946
N10201	127392	2	2041390	3954
N8152	2818907	36	2041390	3946
N9314	137050	2	2041390	3948
N9815	144350	2	2041390	3950
N9932	117635	2	2041390	3952
N10123	156692	3	2041392	3955
N10035	184979	4	2041398	3956
N9933	200005	5	2041412	3957
N9816	230985	7	2041504	3957
N9676	279134	9	2041844	3957
N9504	299952	10	2042117	3958
N9315	328386	11	2042668	3959
N9078	404052	13	2044262	3959
N8826	405036	14	2044295	3960
N9077	141957	2	2044295	3962
N8825	222775	3	2044297	3963
N8508	626049	17	2044710	3963
N8151	688879	18	2044785	3964
N7769	3506728	54	2045578	3964
N7382	14190268	184	2050000	3964
N9313	114853	2	2050000	3966
N9075	80757	2	2050002	3969
N9076	159632	3	2050002	3967
N8824	233862	5	2050019	3969
N8506	118394	2	2050035	3972
N8507	298862	6	2050035	3970
N8150	415805	8	2050101	3972
N8505	61979	2	2050101	3974
N8149	115680	3	2050103	3975
N7768	531270	11	2050185	3975
N9074	88391	2	2050185	3977
N8823	135005	3	2050187	3978
N8504	197312	4	2050193	3979
N8148	256977	5	2050207	3980
N7767	306902	6	2050236	3981
N7381	834266	17	2050653	3981
N6975	63588	2	2051467	3983
N6976	15023602	201	2051467	3981
N6555	15086887	203	2051724	3983
N8502	116173	2	2051724	3987
N8503	129955	2	2051724	3985
N8147	245642	4	2051732	3987
N7766	291642	5	2051743	3988
N8501	135896	2	2051743	3990
N8146	205157	3	2051745	3991
N7765	269110	4	2051751	3992
N7379	80157	2	2051864	3994
N7380	560117	9	2051864	3992
N6554	706762	12	2052006	3995
N6134	15788769	215	2054811	3995
N9501	163207	2	2054811	3997
N9311	245821	3	2054813	3998
N9809	112430	2	2054813	4000
N10031	122689	2	2054815	4005
N9672	167265	3	2054815	4001
N9926	172385	2	2054815	4003
N9927	200351	3	2054817	4006
N9810	370478	5	2054837	4006
N9673	446666	6	2054866	4007
N10032	184158	2	2055057	4011
N9502	611189	9	2055057	4007
N9811	176375	2	2055057	4009
N9928	184391	3	2055057	4012
N9812	279435	4	2055060	4013
N9674	453231	6	2055081	4013
N9929	192467	2	2055081	4015
N10033	214557	2	2055083	4018
N9813	275103	3	2055083	4016
N10122	202609	2	2055085	4021
N9930	319685	3	2055085	4019
N10034	295043	3	2055087	4022
N9931	394583	4	2055093	4023
N9814	711427	7	2055168	4023
N9675	982879	10	2055487	4023
N9503	1429632	16	2056742	4023
N9312	2031355	25	2059090	4023
N9073	2272163	28	2059793	4023
N9499	132639	2	2059793	4025
N9670	139114	2	2059793	4027
N9671	121426	2	2059793	4029
N9500	259957	4	2059801	4029
N9310	391965	6	2059835	4029
N9072	460802	7	2059860	4030
N8822	2728772	35	2060666	4030
N8499	107154	2	2060891	4033
N8500	2780384	36	2060891	4031
N8145	2887065	38	2061082	4033
N7763	56410	2	2061372	4036
N7764	2975383	39	2061372	4034
N7378	3031396	41	2061574	4036
N6973	3070531	42	2061619	4037
N8144	133348	2	2061619	4039
N7761	102739	2	2061621	4042
N7762	196037	3	2061621	4040
N7377	298549	5	2061641	4042
N6972	352161	6	2061658	4043
N6553	3421529	48	2061975	4043
N7759	16535	2	2061975	4047
N7760	6842	2	2061975	4045
N7376	23242	4	2061979	4047
N8143	15872	2	2061979	4049
N7758	23533	3	2061980	4050
N7375	31339	4	2061981	4051
N6971	54174	8	2062001	4051
N6552	59434	9	2062008	4052
N6133	3480870	57	2062075	4052
N5694	19264557	272	2065172	4052
N6970	86190	2	2065172	4054
N6551	141741	3	2065174	4055
N6132	206862	4	2065178	4056
N5693	306971	5	2065181	4057
N5272	19570385	277	2065479	4057
N5271	49006	3	2065482	4060
N4898	19619273	280	2065574	4060
N7374	142884	3	2065577	4063
N6969	240251	4	2065579	4064
N6550	320627	5	2065583	4065
N6131	401838	6	2065590	4066
N6549	167526	2	2065590	4068
N6130	203436	3	2065592	4069
N5691	605192	9	2065609	4069
N5270	668914	10	2065618	4070
N4897	684868	11	2065620	4071
N4526	20303202	291	2066422	4071
N9070	309047	2	2070402	4073
N9497	286061	2	2070402	4075
N9668	89579	2	2070402	4077
N9808	487282	2	2070402	4079
N9669	744573	3	2070404	4080
N9498	833984	5	2070416	4080
N9309	1119256	7	2070440	4080
N9071	1377588	8	2070465	4081
N8821	1686291	10	2070502	4081
N8498	1935886	11	2070542	4082
N9496	363776	2	2070542	4084
N9308	592560	3	2070544	4085
N9069	722315	4	2070550	4086
N8820	881579	5	2070558	4087
N9068	396877	2	2070558	4089
N8819	610061	3	2070560	4090
N8497	1491528	8	2070599	4090
N8142	3427102	19	2070736	4090
N8496	280447	2	2070736	4092
N8141	482945	3	2070738	4093
N7756	3909822	22	2070847	4093
N8140	194808	2	2070847	4095
N7755	308356	3	2070849	4096
N7373	4217951	25	2070983	4096
N8139	527763	2	2070983	4098
N7754	655230	3	2070985	4099
N7372	749511	4	2070991	4100
N6968	4967288	29	2071104	4100
N8817	354223	2	2071104	4104
N8818	241003	2	2071104	4102
N8495	594045	4	2071112	4104
N8816	248560	2	2071112	4106
N8494	361109	3	2071114	4107
N8138	954003	7	2071176	4107
N8815	287505	2	2071176	4109
N8493	443774	3	2071178	4110
N8137	575679	4	2071184	4111
N7753	1529198	11	2071316	4111
N9307	393728	2	2071316	4113
N9066	451537	2	2071318	4116
N9067	588382	3	2071318	4114
N8814	1035725	5	2071337	4116
N8491	466268	2	2071361	4119
N8492	1204753	6	2071361	4117
N8136	1668253	8	2071467	4119
N7752	1870385	9	2071561	4120
N7371	3398703	20	2071931	4120
N8135	128159	2	2071931	4122
N7750	387522	2	2071932	4125
N7751	259519	3	2071932	4123
N7370	646967	5	2071939	4125
N6967	4045427	25	2072072	4125
N6548	9011771	54	2072706	4125
N9490	233708	2	2072706	4127
N9303	235904	3	2072708	4128
N9665	150061	2	2072708	4130
N9491	186911	3	2072710	4131
N9304	268656	4	2072716	4132
N9064	504345	7	2072749	4132
N9494	195919	2	2072749	4134
N9667	239093	2	2072749	4136
N9495	378116	3	2072751	4137
N9306	573623	5	2072771	4137
N9492	240917	2	2072771	4139
N9666	173352	2	2072830	4141
N9493	278850	3	2072832	4142
N9065	1092379	10	2072958	4142
N8813	1596230	17	2073193	4142
N8490	1703553	18	2073269	4143
N9302	144470	2	2073269	4145
N9063	269233	3	2073271	4146
N8812	413307	4	2073274	4147
N9062	196401	2	2073274	4149
N8811	314778	3	2073276	4150
N8489	727868	7	2073299	4150
N8134	2430360	25	2073648	4150
N9300	216626	2	2073648	4152
N9301	235390	2	2073648	4154
N9061	451777	4	2073656	4154
N9489	160189	2	2073656	4156
N9299	247917	3	2073658	4157
N9060	343469	4	2073664	4158
N8810	794898	8	2073722	4158
N8488	929524	9	2073740	4159
N8133	1020951	10	2073766	4160
N7749	3450738	35	2074024	4160
N8486	390525	2	2074024	4164
N8487	364767	2	2074024	4162
N8132	755250	4	2074028	4164
N8485	134802	2	2074028	4166
N8131	225096	3	2074029	4167
N7748	980279	7	2074042	4167
N7369	4430705	42	2074277	4167
N6965	287322	3	2074352	4171
N6966	4613092	43	2074352	4168
N7368	284107	2	2074352	4170
N6547	4900286	46	2074443	4171
N6129	13910678	100	2075551	4171
N6546	208029	2	2075551	4173
N6128	338115	3	2075553	4174
N5690	14248488	103	2075773	4174
N5269	14347730	104	2075823	4175
N5689	33624	2	2075823	4177
N5268	74984	3	2075824	4178
N4896	14422633	107	2075896	4178
N9298	376018	2	2075896	4180
N9059	525664	3	2075898	4181
N8809	672477	4	2075904	4182
N8483	300076	3	2075918	4186
N8484	831319	5	2075918	4183
N8808	135102	2	2075918	4185
N8130	1130071	8	2075980	4186
N8807	122553	2	2075980	4188
N8481	279000	2	2075982	4191
N8482	202401	3	2075982	4189
N8129	480606	5	2075999	4191
N7747	1609229	13	2076336	4191
N7367	1728150	14	2076450	4192
N9058	298926	2	2076450	4194
N8805	281439	2	2076452	4197
N8806	460989	3	2076452	4195
N8480	738449	5	2076472	4197
N8128	896136	6	2076502	4198
N8479	236864	2	2076502	4200
N8127	365085	3	2076504	4201
N7745	231063	2	2076792	4203
N7746	1257499	9	2076792	4201
N7366	1484373	11	2077169	4203
N6964	3210463	25	2077891	4203
N9056	375110	2	2077891	4207
N9057	413836	2	2077891	4205
N8803	199988	2	2077899	4209
N8804	787470	4	2077899	4207
N8478	986494	6	2077914	4209
N8126	1180679	7	2077943	4210
N8476	385829	2	2077943	4214
N8477	283000	2	2077943	4212
N8125	668121	4	2077951	4214
N7743	401715	2	2078182	4216
N7744	1847084	11	2078182	4214
N7365	2247690	13	2078367	4216
N7741	170737	2	2078367	4220
N7742	174562	2	2078367	4218
