	rid	error
1245	G001424785_1_read8635120	0.012210798115745148
1246	G001713375_2_read5753228	0.02039012197961863
1247	G000828895_1_read2821275	0.2840288593
1248	G000828895_2_read7754691	0.09957390819999999
1249	G000828895_2_read4561555	0.22830013329999999
1250	G001713375_1_read1789079	0.19485795029999997
1251	G000828895_1_read4999579	0.140847889
1252	G000423605_1_read6438474	0.3090566346125595
1253	G000967895_4_read6752121	0.5109895414
1254	G001750165_10_read891744	0.02519244951478012
1255	G000967895_4_read3942150	0.16743183955200452
1256	G000967895_5_read5373340	0.16743183955200452
1257	G000733765_1_read2641022	0.44669235220000003
1258	G000733765_1_read5910217	0.023322420411941658
1259	G000711955_1_read4745658	0.2390908644
1260	G000371925_2_read7851827	0.5063784551999999
1261	G001442515_2_read5792966	0.019485565226915268
1262	G001580025_1_read962892	0.2166864613912486
1263	G001442515_1_read9089912	0.018436472689462597
1264	G000422305_1_read5607047	0.031373132772670766
1265	G000091565_3_read9378511	0.6137625083
1266	G001442515_2_read2436910	0.09976388249999998
1267	G001442515_2_read2548069	0.0998568732
1268	G001442515_2_read2534321	0.04472349845376069
1269	G001442515_1_read422647	0.0158133452621008
1270	G000153185_1_read5936743	0.4664982233
1271	G900110585_1_read2248831	0.3771811396
1272	G000423605_1_read2267003	0.410531215
1273	G000967895_3_read1019539	0.5109895414
1274	G001708985_1_read2236475	0.003526626796242355
1275	G000169375_1_read4695480	0.30228624420000005
1276	G000368825_5_read3488389	0.019475569484889918
1277	G000260965_3_read5238349	0.0017063308221311048
1278	G000260965_1_read7387763	0.1235375135
1279	G000260965_2_read3655546	0.008819582250518258
1280	G000260965_1_read3271167	0.004891901005218879
1281	G000260965_1_read1679652	0.135847759
1282	G000260965_2_read8214132	0.02769564365433895
1283	G000260965_1_read1283480	0.1566919306
1284	G000260965_2_read7667555	0.6008822060999999
1285	G000260965_3_read1694676	0.1235375135
1286	G001580025_1_read8923930	0.3288127794
1287	G001708985_1_read637662	0.0016112004153155449
1288	G000371925_2_read3279288	0.5758066963999999
1289	G000153185_2_read9069171	0.03958154381494232
1290	G000772535_1_read9091561	0.35745829079999997
1291	G001708985_1_read5843109	0.010444342062274249
1292	G000423605_1_read6197526	0.530156362
1293	G001708965_1_read8495394	7.343346740811963e-05
1294	G001708985_1_read2013195	0.0016111838533337602
1295	G001708965_1_read9456939	0.42111466630000005
1296	G000967895_3_read291938	0.6360355338
1297	G000185985_1_read6471902	1.2617636207000003
1298	G000967895_3_read6432651	0.7442772156999999
1299	G001574675_1_read4340344	0.1151917429
1300	G000505725_3_read6264759	0.015224450284747641
1301	G001696955_1_read2378816	8.373304285714284e-05
1302	G001574865_1_read5973698	1.5567090328147362e-05
1303	G000505725_2_read4524251	0.008167516211236323
1304	G000505725_1_read4392079	0.01738094385714286
1305	G000505725_1_read2069130	0.00018684752804697894
1306	G001574675_3_read971149	1.0408428571428572e-06
1307	G000313385_2_read1829522	0.00036769677142857145
1308	G000505725_3_read6618716	0.005069751321656564
1309	G001574675_4_read901202	0.0005851444797280198
1310	G001574675_1_read9095243	2.40343216364909e-05
1311	G000505725_2_read5158143	0.0003480554572669356
1312	G001574675_4_read1035128	0.0005856672285714285
1313	G001574675_1_read8579720	2.40706082664937e-05
1314	G001696955_1_read7143658	8.373304285714286e-05
1315	G001574675_4_read8761280	2.4008515290853503e-05
1316	G001574675_4_read2475598	8.388634285714287e-05
1317	G000505725_1_read4433523	0.0002609122026332153
1318	G001574675_1_read9704897	0.00023660539999999992
1319	G000313385_3_read722582	0.004907174314116952
1320	G000313385_2_read787810	0.010877500300446794
1321	G000313385_1_read6534400	0.1373928781
1322	G000313385_1_read3760614	0.0004335722142857142
1323	G001574675_5_read8422908	2.40706082664937e-05
1324	G000505725_2_read4572836	0.1351076578
1325	G001574865_5_read7605879	8.026014285714287e-06
1326	G001574865_3_read5653446	0.1347818374
1327	G001574675_1_read2277444	8.993714285714288e-06
1328	G001574675_5_read6010760	2.012386309967545e-06
1329	G001574675_4_read9847832	0.0005856672285714286
1330	G000313385_2_read6037138	0.000621621480598801
1331	G001696955_1_read1900185	1.5398642857142858e-05
1332	G001574675_4_read4333624	1.0408428571428572e-06
1333	G001574865_3_read4028693	0.1347818374
1334	G000313385_2_read5525446	0.0004405676999999999
1335	G000505725_1_read6944024	0.0002609412556056794
1336	G001574675_1_read3036709	0.0002360731017729498
1337	G000313385_2_read984604	0.0003542793
1338	G001574865_1_read9681274	0.004541903786871093
1339	G001574675_2_read6672245	0.0003927256428571428
1340	G001574675_2_read7548293	8.388634285714284e-05
1341	G001574865_1_read6179300	0.0002498286013980889
1342	G001574865_5_read8704019	3.7416048484942476e-05
1343	G000313385_1_read28109	0.0007586298142857142
1344	G001574865_5_read4270810	0.00024945482862140134
1345	G001677115_1_read9562108	0.0007777699428571428
1346	G002002625_1_read2985527	0.1595018351925491
1347	G002002625_1_read1307086	0.10866371319999998
1348	G002002625_1_read2189172	0.0013049871857142856
1349	G001677115_2_read6617715	0.00030144312510921735
1350	G001677115_2_read790137	0.00030144314929545787
1351	G001677115_2_read9488580	0.007167140823964086
1352	G002002625_1_read2483749	0.001337485057142857
1353	G002002625_1_read757920	0.0025842791142857147
1354	G001677115_1_read1374485	0.0007785810571428572
1355	G001677115_2_read2374312	0.0007777699428571428
1356	G000368825_2_read5156126	0.0206271917
1357	G000368825_4_read5664425	0.02597019165759532
1358	G000368825_5_read9202484	0.054244250425864685
1359	G000368825_2_read6785296	0.143296728049192
1360	G000368825_3_read4189316	0.1803976933
1361	G000368825_1_read5502863	0.09898607649999999
1362	G000368825_5_read8601129	0.09898607649999999
1363	G001188545_3_read4146927	0.0185700943
1364	G000368825_5_read113868	0.1064413343
1365	G000369145_1_read6868809	0.015129567061185532
1366	G000369145_1_read907282	0.030019986314285714
1367	G000368825_5_read6458847	0.027322236336781606
1368	G000368825_5_read3373443	0.02117224660140156
1369	G000368825_5_read2634823	0.0206271917
1370	G000368825_5_read5789544	0.143296728049192
1371	G000967895_1_read2344909	0.02112423004964747
1372	G001188545_2_read799443	0.0005935937306692036
1373	G000821105_2_read9762254	0.0028380884229858975
1374	G001188545_1_read6726614	0.004708596052750962
1375	G001188545_2_read3841499	0.0185700943
1376	G000091565_2_read3592315	0.08312319886506926
1377	G001188545_2_read9564507	0.006176379646507932
1378	G001656215_1_read6391787	0.001688583076684876
1379	G001656215_1_read5904393	0.0789753046
1380	G001656195_1_read9499802	0.001232089112803645
1381	G000153185_4_read9747618	0.5877073037
1382	G000153185_3_read6817962	0.5877668148
1383	G000967895_2_read7094444	0.5225087744
1384	G900111835_1_read5936609	0.04078142746652471
1385	G000967895_5_read3130926	0.02112423004964747
1386	G000153185_2_read2148183	0.020161322228290677
1387	G900111835_1_read3318051	0.04078142746652471
1388	G000478685_3_read4299444	0.007313120271260604
1389	G000379165_1_read6240849	0.0010803689019888306
1390	G000379165_1_read6507091	0.0010806180369630656
1391	G900111835_1_read543329	0.04078142746652471
1392	G900111835_1_read3943393	0.04078142746652471
1393	G000423605_1_read7205748	0.036681313386047215
1394	G900111835_1_read4688929	0.0853629605
1395	G000016565_2_read2980175	0.20717124480000004
1396	G000016565_2_read5093974	0.20717124480000004
1397	G000016565_4_read1886049	0.0961172943
1398	G000016565_2_read7485508	0.23944399090000001
1399	G000016565_4_read1017857	0.049352285318132516
1400	G000016565_4_read9721017	0.00427411194548123
1401	G000016565_3_read6733386	0.1440130198
1402	G000016565_3_read4123147	0.1458597352
1403	G000016565_2_read3943243	0.20717124480000004
1404	G000016565_2_read2070756	0.00306536305023989
1405	G000016565_3_read9536815	0.20717124480000004
1406	G000016565_1_read3497426	0.005520284784269862
1407	G000016565_4_read9986965	0.2704224128
1408	G000423605_1_read5172075	0.8453760447
1409	G001886435_4_read2997124	0.06364818613915052
1410	G000478685_2_read9025059	0.3964637945000001
1411	G000821105_1_read8410983	0.018495272659395323
1412	G000821105_2_read86069	0.1689926404
1413	G000821105_3_read6348392	0.06806982072866297
1414	G000821105_3_read5479955	0.0769864777
1415	G000821105_2_read8788732	0.1641046162
1416	G000821105_4_read943465	0.00393018937271564
1417	G000821105_4_read5667034	0.009945229949173582
1418	G000967895_1_read9566992	0.7339293568
1419	G000967895_4_read3137054	0.5225087744
1420	G000821105_3_read7828323	0.036399952063493154
1421	G000821105_4_read549576	0.06806982072866297
1422	G000821105_3_read1501804	0.1487060939
1423	G000153185_3_read3059392	0.5340769031
1424	G000153185_3_read5286382	0.5340769031
1425	G000478685_1_read3154852	0.3964637945000001
1426	G000967895_4_read3793679	0.528065216
1427	G000967895_5_read4466100	0.21760243359504888
1428	G001558935_4_read8552370	0.3991367217
1429	G000753715_1_read2413052	0.456041321
1430	G000753715_1_read6669582	0.0213933536406753
1431	G000772535_1_read7976782	0.023836403636117928
1432	G000753715_1_read8894165	0.0066129492168139565
1433	G000772535_1_read2392052	0.023836403636117928
1434	G001886435_4_read1048268	0.010934333869933456
1435	G001886435_1_read5237582	0.004107630818501051
1436	G001886435_5_read51408	0.20989947270000003
1437	G001886435_2_read6440445	0.11536586639999999
1438	G001886435_3_read1048855	0.005447524609890141
1439	G001886435_1_read5512445	0.001296546622038248
1440	G001886435_3_read4739621	0.001414514110986182
1441	G001886435_4_read8447077	0.017513843372036576
1442	G001886435_1_read6377470	0.2496736871
1443	G001886435_3_read4887582	0.010934333869933456
1444	G001750165_8_read1164379	0.03036292715113245
1445	G001886435_3_read5224086	0.0029639902171880988
1446	G001750165_1_read2034704	0.03036292715113245
1447	G001886435_2_read3558993	0.11536586639999999
1448	G001886435_5_read4795299	0.001414514110986182
1449	G001886435_1_read5574149	0.00021088662573762225
1450	G001886435_4_read2068305	0.006577963408967537
1451	G000772535_1_read876468	0.004070540235351712
1452	G001750165_11_read7971026	0.1111160155
1453	G000967895_5_read1209250	0.013351442776266424
1454	G000987765_1_read3735826	0.03497004839874365
1455	G001750165_12_read7773041	0.2715227613
1456	G001596795_1_read2102263	0.018124638115979197
1457	G001750165_4_read626790	0.4858582986
1458	G001750165_1_read4499083	0.2333046654
1459	G001750165_11_read4140075	0.0029008992680934673
1460	G001750165_10_read8099125	0.004704644774920514
1461	G000238395_1_read8895755	0.2992259411
1462	G000336495_1_read2601424	0.00419694023630865
1463	G001750165_4_read781509	0.028948754385714287
1464	G001750165_11_read1975143	0.4858582986
1465	G001750165_6_read2546327	0.139605914
1466	G001750165_2_read5712780	0.2715227613
1467	G001750165_6_read6898134	0.022824202881927096
1468	G001750165_10_read6591086	0.030977813444133716
1469	G001596795_1_read7976642	0.004561676140357868
1470	G000336495_1_read1440702	0.004196718739026576
1471	G001750165_6_read5918657	0.005437363073454835
1472	G001750165_9_read5347768	0.007367499378892748
1473	G000336495_1_read6422449	0.005762502829551624
1474	G001596795_1_read2327189	0.03830919402240474
1475	G001750165_2_read7315308	0.030977905210300263
1476	G001750165_4_read4528779	0.030977971032801324
1477	G001750165_12_read6003591	0.2715227613
1478	G001750165_8_read7666499	0.4858582986
1479	G000238395_1_read7533830	0.1689381779041776
1480	G001750165_10_read4878319	0.030362928829734473
1481	G000967895_4_read8312477	0.013351442776266424
1482	G001750165_3_read1952524	0.03636167588589093
1483	G000336495_1_read3463120	0.00419694023630865
1484	G001750165_3_read6414700	0.4858582986
1485	G001750165_1_read1095769	0.08431124597532522
1486	G001750165_4_read9883345	0.013942092838370236
1487	G001750165_1_read7978272	0.4858582986
1488	G001750165_2_read110537	0.139605914
1489	G001750165_4_read1721325	0.019768258259941898
1490	G001750165_12_read6026328	0.0926623192
1491	G001750165_9_read8089613	0.028166223992340433
1492	G001750165_12_read6552244	0.038279153817691154
1493	G001750165_8_read5050530	0.1111160155
1494	G000238395_1_read947755	0.03743682856199514
1495	G001750165_1_read8113744	0.007367499378892748
1496	G000478685_4_read7711753	0.3711555482
1497	G900116345_1_read9738531	0.3065800246
1498	G000091565_3_read760914	0.282605444
1499	G000153185_3_read4423123	0.7903103461000001
1500	G000478685_2_read9439998	0.6739842478000001
1501	G001558935_4_read6604090	0.3991367217
1502	G000091565_3_read8280336	0.282605444
1503	G001558935_2_read4345850	0.3474842796
1504	G001558935_6_read8883785	0.3474842796
1505	G000185985_1_read7533924	0.7262893658000001
1506	G001558935_2_read7361171	0.3474842796
1507	G000478685_4_read2015682	0.5272938208000001
1508	G000287055_1_read9051067	0.2058739342
1509	G000478685_2_read7842203	0.24050591030000001
1510	G000478685_4_read1923996	0.3711555482
1511	G000478685_3_read8868730	0.00966585523060516
1512	G000478685_1_read9318745	0.2367275445
1513	G000478685_3_read4749587	0.3711555482
1514	G000772535_1_read7442586	0.013930266707786436
1515	G000754275_3_read8972685	0.1091811884
1516	G000754275_4_read9941084	0.022396825450323704
1517	G000021885_5_read4086258	0.03179113937825784
1518	G000754275_1_read2684760	0.022396825450323704
1519	G000021885_5_read4125125	0.0013123149648533194
1520	G000754275_1_read3233114	0.005554808311305754
1521	G000091565_3_read8746144	0.009396238244683386
1522	G000754275_2_read9174262	0.020370602127651103
1523	G000754275_6_read8263721	0.23306500619999998
1524	G000754275_4_read3772285	0.023286392563272185
1525	G000754275_4_read7397123	0.022396825450323704
1526	G000021885_2_read7147679	0.2276233046
1527	G000021885_4_read2887122	0.1522327463
1528	G000754275_5_read9133586	0.23306500619999998
1529	G000754275_5_read5024350	0.18336268360000002
1530	G000021885_2_read8878138	0.17300882909999998
1531	G000754275_5_read3342500	0.027371544242004144
1532	G000021885_1_read5296809	0.22838129769999999
1533	G000021885_2_read630863	0.004883372940534246
1534	G000021885_3_read53487	0.0012124119344119342
1535	G000021885_5_read1357024	0.012987129903700977
1536	G000754275_5_read2235356	0.005150866613793867
1537	G001558935_2_read6999495	0.10029616705103168
1538	G000754275_4_read9570138	0.2155617075
1539	G000754275_5_read8019465	0.08261461379800919
1540	G000754275_5_read1081898	0.18336268360000002
1541	G000754275_6_read2294507	0.08456236684809247
1542	G000754275_3_read5995408	0.18336268360000002
1543	G000021885_3_read1957883	0.0046254287
1544	G000021885_4_read8288574	0.2405995197
1545	G000725165_1_read7355913	0.003301375161562179
1546	G000725165_2_read5194753	0.015676642113211302
1547	G000725165_1_read869053	0.043489500302385874
1548	G001558935_2_read7134239	0.1786507793
1549	G000725165_1_read6882150	0.2232082201
1550	G001558935_3_read8686176	0.1786507793
1551	G000725165_2_read9027824	0.020151997967676718
1552	G000725165_1_read6619825	0.21907684689999998
1553	G000725165_2_read429036	0.04018809317565766
1554	G000725165_2_read7119030	0.2365534171
1555	G000725165_1_read4280734	0.008213713040126172
1556	G000091565_3_read4232481	0.0112474571826011
1557	G000091565_5_read6080578	0.062341550999999995
1558	G000185985_1_read6840338	0.6850869469000002
1559	G001558935_2_read3923329	0.2673464696
1560	G000091565_6_read7130137	0.0051113743400271715
1561	G000091565_6_read1514843	0.0051113743400271715
1562	G000091565_2_read3219075	0.006286633385042733
1563	G000091565_3_read591732	0.006241430254776855
1564	G000091565_6_read6078058	0.005095360105427638
1565	G000091565_7_read254015	0.013260804527169082
1566	G000185985_1_read7253417	0.20016364679999998
1567	G000091565_7_read12963	0.062441555429394245
1568	G000091565_2_read9359153	0.006286633385042733
1569	G000091565_7_read8021121	0.01314492480876986
1570	G000091565_4_read5335600	0.006286633385042733
1571	G001558935_1_read4596057	0.023478359736400063
1572	G001558935_1_read105168	0.166532082
1573	G000091565_1_read6195672	0.013147411337091932
1574	G000091565_1_read9048657	0.0675466912
1575	G000091565_1_read2031690	0.013260804527169082
1576	G000091565_5_read819538	0.006286633385042733
1577	G000091565_7_read9746657	0.006286633385042733
1578	G000091565_2_read3948690	0.009821803153185238
1579	G000091565_4_read1406183	0.009543517654270233
1580	G000091565_5_read6515634	0.017207935522040547
1581	G000091565_2_read5308734	0.010296119937241747
1582	G001558935_4_read5132661	0.18554339190000002
1583	G001558935_3_read4208410	0.1147250387
1584	G001558935_4_read4628075	0.016489910290028942
1585	G001558935_7_read7060662	0.006271620940354763
1586	G001558935_1_read6948080	0.012620287333215999
1587	G001558935_5_read4507343	0.0720843032
1588	G001871475_1_read7266630	0.9753643584
1589	G001871475_1_read5232119	0.9418859281
1590	G001871475_1_read9839018	0.9296985346
1591	G001871475_1_read2815785	0.9296985346
1592	G001871475_1_read2178542	1.4963430346
1593	G000007185_1_read6607181	0.7298406184000001
1594	G001399795_1_read530618	0.7804045658000001
1595	G000200715_1_read3800433	0.45193191380000003
1596	G000200715_1_read4213666	0.46407301580000004
1597	G000200715_1_read8951225	0.025894441915350043
1598	G000328945_1_read3934361	0.11363593502465899
1599	G000299365_1_read6950198	0.046826546932413705
1600	G000299365_1_read473430	0.02901714062488259
1601	G001438895_1_read3692260	0.06298320763196114
1602	G000299365_1_read8964603	0.012003744070911803
1603	G001438895_1_read6815131	0.0092096767
1604	G000328945_1_read9288875	0.020517738474366016
1605	G001438895_1_read9271139	0.0092096767
1606	G000328945_1_read5894551	0.017593280368444864
1607	G000299365_1_read4731561	0.021838436521891057
1608	G000299365_1_read9676962	0.034997990836571985
1609	G000299365_1_read7888267	0.20312577259999998
1610	G000328945_1_read7743035	0.007660702039633437
1611	G001438895_1_read8269160	0.1504701708
1612	G000200715_1_read4426126	0.45193191380000003
1613	G000299365_1_read804856	0.011513906481697176
1614	G000024305_1_read5234904	0.02041409305860779
1615	G001315825_1_read5896007	0.028500762322693964
1616	G001315825_1_read958185	0.028508531171428573
1617	G000024305_1_read8576666	0.0024019626999999995
1618	G000024305_1_read4041388	0.0073533393857142864
1619	G000024305_1_read1994286	0.013659595428571427
1620	G000024305_1_read7965544	0.010890430055810129
1621	G000762265_1_read86644	0.26991310409999997
1622	G000762265_2_read337993	0.018255751192672004
1623	G000762265_1_read8348881	0.012777847230384477
1624	G000762265_1_read2349962	0.003288818071786953
1625	G000762265_2_read5159850	0.0033878311501473126
1626	G000762265_1_read8104399	0.003286483169584585
1627	G001515215_1_read3447613	1.1687840269999998
1628	G000965745_1_read9411037	0.30723162119999997
1629	G000965745_1_read3437080	0.41245520069999997
1630	G000965745_1_read3448115	0.4605126133
1631	G000350305_1_read5525263	0.15195357051896108
1632	G000350305_1_read8286408	0.3200613316
1633	G000350305_1_read5148009	0.2053498046
1634	G000415945_1_read802723	0.034928712369208435
1635	G000710615_1_read9044833	0.1224034644
1636	G000415945_1_read9722953	0.46178639180000003
1637	G000415945_1_read4444384	0.4094437548
1638	G000415945_1_read7620724	0.7492946965999999
1639	G001602645_1_read4629901	0.0037007628197900494
1640	G001602645_1_read6551458	0.2058065506
1641	G001402855_2_read9334460	0.0045701670112745325
1642	G001402855_2_read5028704	0.00457736752604297
1643	G001402855_2_read7631186	0.03663118218571429
1644	G001766815_1_read313065	0.1799751273
1645	G000503835_1_read2785692	7.654705775145078e-06
1646	G001788225_1_read5633345	0.16547743985000002
1647	G001774275_1_read7925776	2.867154285714286e-05
1648	G001872335_1_read8171282	0.1698123239
1649	G001872335_1_read6027545	0.5962745153
1650	G001773775_1_read280269	0.056759717858975524
1651	G001784435_1_read5852175	0.3599121656
1652	G001784235_1_read6105701	0.0017750283250000001
1653	G001794605_1_read7588304	0.0177208667
1654	G001818625_1_read8912643	0.09336736469685877
1655	G001819135_1_read313979	0.008851414614007794
1656	G000020945_2_read4343054	0.1614431589
1657	G001027025_2_read5830592	0.3640552298
1658	G000017545_2_read138302	0.026959394306872768
1659	G000828675_1_read3783941	0.2884718984
1660	G000828675_1_read6401300	0.16872321046464553
1661	G000828675_1_read9811707	0.003914081017090856
1662	G001544015_2_read7174464	0.008691088649061604
1663	G000025885_1_read3366940	0.5055246629
1664	G000025885_3_read263145	0.5117401003000001
1665	G000447295_3_read6592646	0.0206524927
1666	G000447295_3_read4835256	0.0206524927
1667	G000447295_1_read2026461	0.034700009500000004
1668	G000447295_1_read61672	0.004413124518121775
1669	G000024985_2_read622845	0.22226894730000002
1670	G000516515_3_read5014201	0.0012219796234278625
1671	G000516515_1_read8725063	0.0198863212
1672	G001567105_1_read2075846	0.9661075356
1673	G000252445_4_read3341567	0.13935569990000002
1674	G000252445_2_read3874075	0.325634873
1675	G000564995_1_read8209269	0.06469547085854722
1676	G000564995_1_read2951710	0.01627313019856963
1677	G000411555_4_read7005226	0.04730004525
1678	G000411555_3_read4067868	0.03140101217132035
1679	G000411555_1_read1608699	0.04730004525
1680	G000411555_4_read3129181	0.04730004525
1681	G900128965_1_read6540338	0.26658631245
1682	G000315465_1_read4183628	0.48786613300000004
1683	G000315465_2_read2560743	0.1631705678
1684	G000983115_1_read1538296	0.3351576192
1685	G000016165_6_read3083155	0.011461190242533833
1686	G000016165_6_read3406743	0.1931219389
1687	G000016165_7_read7199645	0.021405490022280763
1688	G000016165_4_read8732449	0.2012767188
1689	G000016165_4_read2033803	0.160679739
1690	G000016165_3_read2897517	0.2012767188
1691	G000016165_7_read628210	0.1558486512
1692	G000016165_4_read4765577	0.002587264586670496
1693	G000016165_7_read9729539	0.011461190242533833
1694	G000740865_1_read84983	0.02653515355867022
1695	G000189775_1_read2716995	0.023776349100082455
1696	G000740865_1_read3255849	0.079731003
1697	G000740855_1_read1355583	0.09279937838626257
1698	G000013105_1_read9812683	0.09362857190000001
1699	G000512895_1_read6074195	0.4143772173
1700	G000208405_2_read5793373	0.10282157509931641
1701	G000208405_3_read7803998	0.2454710591
1702	G000208405_3_read7086668	0.222331633
1703	G000208405_2_read8263657	0.2454710591
1704	G000189775_1_read8705530	0.0664972107
1705	G000189775_3_read6534563	0.0745212101
1706	G900129265_1_read9400037	0.0842831916
1707	G000007625_2_read7445847	0.3733599112
1708	G000744935_11_read3128240	0.4005850267
1709	G000007625_6_read1013538	0.2839621617
1710	G000196455_5_read5000407	0.10214941753936957
1711	G000299355_1_read7935766	0.203730205
1712	G900120165_1_read7047834	0.7785657354
1713	G000758845_1_read4721668	0.7216343004
1714	G000800295_1_read9564263	0.4359708888
1715	G900110045_1_read2820548	0.4759461371
1716	G900095865_1_read7648221	0.2431771599
1717	G000383295_1_read2604935	0.6794098854000001
1718	G900095865_5_read8195486	0.2431771599
1719	G900095865_4_read8273778	0.275078177
1720	G900095865_1_read6770211	0.2431771599
1721	G001941055_1_read2888000	0.6139871672999999
1722	G000701545_1_read6803320	0.011662904656333026
1723	G000403455_1_read8234042	0.006579925468048712
1724	G000702485_5_read3963566	0.14842459053396664
1725	G000702485_6_read9193378	0.3395503233
1726	G000702485_2_read8009375	0.2930810728
1727	G000702485_4_read7555856	0.0037363958170299884
1728	G000702485_6_read3292123	0.3395503233
1729	G000702485_3_read888041	0.269629485
1730	G000702485_1_read4378923	0.059980311704318896
1731	G000702485_5_read9741452	0.3610211859
1732	G001294525_1_read2938446	0.0013519687147186038
1733	G001039275_10_read3995084	0.001541663914285714
1734	G001039275_9_read5756668	0.010080346585714285
1735	G001039275_5_read969995	0.0005751872857142858
1736	G001039275_4_read2975216	0.0029286470345131713
1737	G001039275_1_read2206148	0.0019846354935383857
1738	G001039275_7_read5007973	0.0026402902611856907
1739	G001039275_4_read3132665	0.0010675463409435205
1740	G001039275_4_read2777242	0.0014770866669586303
1741	G001039275_3_read5864548	0.0014770866669586303
1742	G001543345_8_read2507641	-3.480205649561924e-05
1743	G000179615_9_read1483076	0.1750950375
1744	G000179615_10_read2078181	0.1001398015
1745	G001543345_10_read9403375	0.0007448305784641139
1746	G001543345_4_read4584092	0.2605466642
1747	G001543345_2_read8143021	0.002765227801714286
1748	G001543345_3_read2734216	0.00820814731633314
1749	G001543345_2_read6044176	0.0027632660002608837
1750	G001543345_10_read9408288	0.004045546776370321
1751	G001543345_12_read2391711	0.0021747338337707116
1752	G001543345_5_read7663928	0.0023820449767489936
1753	G000687735_1_read8579783	0.2412745403
1754	G000968055_1_read7127810	0.14813009701281724
1755	G000752095_4_read2117140	0.22988930670000002
1756	G000752095_1_read6338581	0.2080523201
1757	G000752095_4_read3967118	0.09446948349141193
1758	G000752095_8_read9513361	0.30750208300000004
1759	G000752095_4_read862356	0.2080523201
1760	G000752095_9_read9463250	0.3003764545
1761	G000701725_1_read2962426	0.2193742135
1762	G000210615_1_read7472595	0.23531175190000003
1763	G001543345_11_read7431798	0.2605466642
1764	G001543345_1_read5534282	0.002765227801714286
1765	G001420855_12_read7662033	0.009268523966896137
1766	G001420855_12_read3527094	0.005623395314966687
1767	G001420855_1_read9256270	0.0437460192
1768	G001591605_1_read4826742	0.004291312
1769	G001591605_1_read7663068	0.004291312
1770	G001649715_1_read9096219	0.0149118927
1771	G001649715_1_read9461879	0.0149118927
1772	G001649715_2_read457108	0.0214531211
1773	G000648015_1_read9177844	0.0071069414
1774	G001435325_1_read2331835	0.09688347100000001
1775	G001435325_1_read4812392	0.09688347100000001
1776	G000750535_5_read2593277	0.000909446175
1777	G001749745_3_read885925	0.0717017629738778
1778	G001825665_1_read9835125	0.3993016255
1779	G001642955_1_read442774	0.02662987478901316
1780	G001604585_1_read2355070	0.549364059
1781	G001604585_1_read7824164	0.3120575722
1782	G900097105_1_read7886738	0.022354152558108374
1783	G900097105_3_read3320353	0.006584254344602543
1784	G001803165_1_read6175772	0.016863328599999998
1785	G000170795_3_read2064544	0.024368737675766326
1786	G000170795_1_read9536744	0.0042540973255279484
1787	G900103665_1_read6906666	0.08059653319320348
1788	G000304455_1_read9028005	0.0627581324
1789	G001592935_1_read3474867	0.008324351962663897
1790	G900107465_1_read8933351	0.0013359065889877928
1791	G900107465_1_read8133681	0.0023929317000000003
1792	G000482465_1_read1436864	0.04394873507957394
1793	G900116425_1_read3958534	0.28581829599999997
1794	G000348805_1_read1759907	0.14028354440000002
1795	G000498475_1_read9638290	0.062359803
1796	G000498475_1_read72251	0.0027448129568968835
1797	G900105105_1_read6203506	0.002546847469060605
1798	G000768875_1_read170497	0.006138791318173108
1799	G000768875_1_read50893	0.003323346110013103
1800	G000159995_1_read9727054	0.2292920591
1801	G000996695_1_read7238126	0.7519520372999999
1802	G000996695_1_read2180104	0.6781861782
1803	G000989525_1_read3534287	0.5460482216
1804	G000507845_2_read2639564	0.5362993768
1805	G000507845_2_read3784802	0.5362993768
1806	G000265295_1_read8912485	0.00680179268962276
1807	G000585155_1_read2424864	0.0706771013
1808	G000585155_4_read4886276	0.008507831462660792
1809	G000585155_3_read4683562	0.1215122836
1810	G001263205_4_read4923327	0.23052692860000001
1811	G001263205_3_read7024716	0.006321177592551962
1812	G001795505_1_read8661351	0.0021768054047250733
1813	G000167355_1_read2771184	0.4301329261
1814	G000469585_2_read2221584	1.1062051314
1815	G900156605_1_read1707812	0.21475919599999999
1816	G000171835_1_read8312031	0.2373270544
1817	G000007105_2_read3112550	0.0005361374552403255
1818	G000980895_1_read7089080	0.2073407169
1819	G000763805_1_read8090028	0.06479226269999999
1820	G000744995_1_read4825404	0.03247912970267101
1821	G001404055_1_read7662209	0.0915505341
1822	G000756225_2_read4645149	0.001019836118453183
1823	G000496595_3_read2426808	0.2150429265
1824	G000379225_1_read7107283	0.3052826265
1825	G001619695_1_read2727397	0.1556129013
1826	G000023705_1_read3282274	0.002789201615909389
1827	G001424785_1_read3045306	0.002174071984958073
1828	G000711955_1_read4991043	0.2874782
1829	G000371925_1_read3478128	0.005478712112131662
1830	G000260965_1_read3571500	0.125680814
1831	G000260965_3_read8366326	0.041322511271807166
1832	G000260965_3_read3298858	0.15445795080000002
1833	G000260965_3_read9204217	0.041322511271807166
1834	G001708965_1_read6196881	0.0034414589
1835	G000505725_3_read1097185	0.000258123761285227
1836	G001188545_2_read4144290	0.013336700180488631
1837	G001188545_4_read5141838	0.013333557849967995
1838	G001188545_2_read5665094	0.00877183653415113
1839	G000821105_1_read2486499	0.036399952063493154
1840	G000753715_1_read2422943	0.31911107790000004
1841	G001886435_3_read560697	0.001296546622038248
1842	G001750165_7_read8740563	0.05434613108495498
